id,name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
2yIK9GgvS0MOENRTPiAdeu,"""Hooray For Love"" Medley - Live",512.0,1964,626.0,0.5,293067.0,361.0,0.0,0.0,7.0,922.0,-9665.0,0.0,15.0,119.0,124871.0
4Sr3nTbixmGQDVso5BkYSB,Moon Child,0.65,1964,0.6459999999999999,347.0,127213.0,703.0,0.0,0.0545,5.0,556.0,-7.44,1.0,17.0,43.0,139.04
6afUGNmUw7qnUuT6Bnv5Ji,Dhayai Purivai,939.0,1948,0.97,478.0,159901.0,332.0,0.0,273.0,11.0,826.0,-10224.0,1.0,0.0,0.0479,102411.0
7qsQwwgbYrym4bL1fJgOe1,Once Was A Time I Thought - With Cass Elliot Intro,411.0,1970,892.0,0.54,154973.0,324.0,0.0,0.0,10.0,516.0,-14.869000000000002,0.0,30.0,133.0,127517.0
2P0x26YpGzXDddtQEc171e,Marathon,471.0,1985,0.00675,441.0,369533.0,937.0,0.0,0.0203,11.0,805.0,-6.3610000000000015,1.0,42.0,0.0631,156559.0
1vgeTsFANz4CccfUlNHCT7,Parade: 1. Prestidigitateur chinois,188.0,1949,0.8220000000000001,228.0,223213.0,0.2,0.0,0.7659999999999999,4.0,622.0,-15.59,0.0,9.0,0.0343,81361.0
2s46wSHz2DZXExcKlEf4qs,Die Walkure : Prelude,218.0,1952,0.5489999999999999,209.0,207493.0,261.0,0.0,792.0,2.0,611.0,-17326.0,0.0,0.0,0.0479,121658.0
3iAyMCYwFWmNvLP4kt5UVB,"Valse in A-Flat Major, Op. 42",408.0,1926,994.0,322.0,218733.0,101.0,0.0,893.0,8.0,865.0,-20904.0,1.0,0.0,0.0333,75916.0
1oG967FC3aVAMgEcZMyjlY,OPM Medley: When I Met You,298.0,1950,434.0,402.0,557987.0,486.0,0.0,0.0,10.0,979.0,-10941.0,1.0,44.0,0.0487,86.92299999999999
2geamzmkkh52ihMxfbTIGm,Lines On My Face - Live,242.0,1976,233.0,453.0,419533.0,499.0,0.0,4.27e-06,0.0,984.0,-8.431000000000001,1.0,39.0,0.0294,102.41
24qoogZedlX1wdR4AbzTSB,"Because the Night - Live at Nassau Coliseum, Uniondale, NY - December 1980",274.0,1986,125.0,252.0,318627.0,885.0,0.0,0.000837,9.0,941.0,-13514.0,0.0,52.0,0.0818,124947.0
05q6GU1e5Zg3DLMk5ZEdMu,The Queen Is Dead - 2017 Master,0.5710000000000001,1986,0.000421,508.0,384173.0,904.0,0.0,0.0577,4.0,852.0,-5.577000000000001,1.0,50.0,0.0559,140.52
5krjye2PUpiGedzdbaqWcz,I'm Alive,413.0,1969,0.0494,434.0,195360.0,664.0,0.0,45.0,11.0,708.0,-10866.0,1.0,37.0,0.0502,94307.0
2AuTu2v1EqmQgDfHOqmfp5,Pick Yourself Up,757.0,1962,0.43,0.4320000000000001,152573.0,495.0,0.0,0.0,4.0,546.0,-8.818999999999997,1.0,24.0,0.0442,169095.0
1WlZGNgsaZQBaXFZ0FIKdr,"Mr. Touchdown, U.S.A.",975.0,1958,637.0,696.0,81000.0,716.0,0.0,0.0,2.0,833.0,-11077.0,1.0,6.0,0.0401,133315.0
7BgSFwhsWpEcUn4IKfpZbQ,Crossroads - Live At The Fox Theatre/1976,611.0,1976,0.00134,317.0,256067.0,865.0,0.0,0.00212,2.0,965.0,-8671.0,1.0,37.0,73.0,136.57
6LmLVvEAnAJTSycmPgV1cs,It's Gonna Take A Miracle,486.0,1971,878.0,488.0,202493.0,0.27,0.0,0.0,5.0,638.0,-9955.0,1.0,26.0,0.0292,81311.0
4baNC6PNq37xOVRqoZcNY5,My Boy,0.3720000000000001,1974,586.0,387.0,198853.0,534.0,0.0,0.00084,11.0,607.0,-11809.0,0.0,43.0,0.0331,92475.0
4PKWDRVJLlboHx2bv0Pjsc,"When the Ship Comes In - Live at Carnegie Hall, New York, NY - October 1963",585.0,1966,0.6679999999999999,625.0,185267.0,394.0,0.0,0.0,7.0,907.0,-10389.0,1.0,22.0,0.0383,114113.0
3j9WKUspIueTzKnUaMICBZ,Hello Hello Baby,645.0,1961,0.4320000000000001,485.0,202985.0,547.0,0.0,1.76e-05,2.0,491.0,-8603.0,0.0,13.0,0.0309,138.97899999999998
4yl5RegJvcp6Ne9R19AuXa,"Isn,T That So",508.0,1940,351.0,404.0,226067.0,684.0,0.0,269.0,4.0,467.0,-10.37,0.0,0.0,46.0,109771.0
50pwsTFVsJTYA7rPFGpAoP,Koyeliya Bole Jiya Mora Dole,875.0,1946,868.0,397.0,175333.0,775.0,0.0,0.0005,0.0,601.0,-3068.0,0.0,0.0,133.0,82.56
0Sc8AsDTBeZFWg8K9tMARE,My Way Of Life,0.6990000000000001,1968,537.0,318.0,187360.0,331.0,0.0,5.58e-06,10.0,677.0,-14.220999999999998,0.0,28.0,0.0272,89434.0
1HQI0Rj3xfFQ8qwH7ftMSE,Can't Stop Loving You,483.0,1970,0.5529999999999999,404.0,248627.0,517.0,0.0,2.5e-05,10.0,544.0,-11056.0,1.0,39.0,0.0334,89.11200000000002
4gOIYhSF6GV2co85GmPayc,Skokiaan,893.0,1956,589.0,0.43,237733.0,361.0,0.0,0.00825,10.0,726.0,-18551.0,1.0,7.0,0.0576,181886.0
4yPeJdRUSGmSDy4n6XRgCr,I Do Mean You,693.0,1940,0.69,0.45,165800.0,366.0,0.0,0.00117,7.0,777.0,-12379.0,1.0,2.0,197.0,177.75799999999995
7lgL77iTIvHyZCLYUB3RvO,I Fall To Pieces,524.0,1972,879.0,442.0,191040.0,0.26,0.0,0.000681,0.0,675.0,-14.77,1.0,25.0,0.0319,113486.0
4N35PRmLMK0Znj8sFFlude,Şîrîn Û Şemame,954.0,1947,995.0,0.49,208797.0,0.8590000000000001,0.0,0.89,4.0,816.0,-7.542000000000002,1.0,0.0,0.07,163792.0
5bc2EQr5JuBix93KjmjHKG,America Drinks & Goes Home,0.6,1967,0.61,486.0,168453.0,0.6709999999999999,0.0,0.00676,2.0,546.0,-10.27,1.0,20.0,0.0738,119363.0
3OFCqWTaGeji7F4mIFDA26,Sakhi Hum To Chali Panghat Par,693.0,1942,962.0,0.5479999999999999,190218.0,536.0,0.0,7.670000000000001e-05,7.0,871.0,-8837.0,1.0,0.0,0.0485,109379.0
0lvZ3fCLdzlf0J6ged5L5w,But Not for Me,446.0,1954,879.0,346.0,160640.0,249.0,0.0,0.0089,1.0,906.0,-11.95,1.0,0.0,0.0455,183116.0
2Wm84PF0DHyRQx79Lj9NwI,The Decline,262.0,1999,0.0101,299.0,1101773.0,954.0,0.0,0.0222,9.0,685.0,-5.787999999999999,1.0,41.0,122.0,104196.0
4K3UvQ4zbIeYS9g5VW7DEy,Nine Pound Hammer - Live,551.0,1977,911.0,581.0,186120.0,185.0,0.0,0.0605,4.0,688.0,-20281.0,1.0,25.0,0.0324,137657.0
6HJAS8XZO0ctUcN2KsbLRa,Oh No,466.0,1970,0.0528,444.0,105587.0,568.0,0.0,1.02e-05,11.0,512.0,-8.8,0.0,24.0,0.0327,124319.0
37JISltgxizbDAyNEEqkTY,Planet Telex,258.0,1995,0.0213,429.0,259200.0,0.8809999999999999,0.0,688.0,9.0,607.0,-8013.0,0.0,41.0,107.0,148963.0
2I0kuenDAw9IkXHfmxv2gI,"No Greater Love - Live At The Pershing, Chicago, 1958",431.0,1958,562.0,643.0,203707.0,0.4320000000000001,0.0,0.8,11.0,693.0,-13179.0,0.0,26.0,0.0784,141906.0
6FnzidveHerlTnbNCLtNa6,Merry Christmas Baby,326.0,1987,0.25,0.5,291893.0,938.0,0.0,8.98e-05,2.0,968.0,-9635.0,1.0,46.0,0.0506,93854.0
4vHpw3W7tVmnOXQxofhHVo,"Lover Man (Oh, Where Can You Be?) - Live",154.0,1963,914.0,424.0,304040.0,128.0,0.0,856.0,7.0,698.0,-21147.0,0.0,26.0,0.0337,110825.0
3OFLTecJaYfc8EvUNJJ0F6,"Stompin' At The Savoy - Live At The Spotlite Club, Washington, D.C./1958",168.0,1958,674.0,544.0,254413.0,166.0,0.0,0.8440000000000001,1.0,616.0,-23594.0,1.0,20.0,0.0593,140844.0
09J1R6PtBGLPwKam8mpFtv,"Piano Sonata No. 2 in B-Flat Minor, Op. 36: III. L'istesso tempo - Allegro molto",98.0,1928,992.0,434.0,372027.0,228.0,0.0,0.8590000000000001,3.0,746.0,-17277.0,1.0,0.0,0.0354,105336.0
4i19rtbn52WtEHBkIZEBeP,All This and Heaven Too,491.0,1984,0.99,423.0,207323.0,172.0,0.0,0.6829999999999999,5.0,598.0,-17.659000000000006,1.0,34.0,0.0483,93275.0
4rpMuF6Z28knTQCUpUfH3D,Sweetest Of All,522.0,1978,0.7609999999999999,479.0,160933.0,575.0,0.0,8.27e-06,10.0,728.0,-8.65,1.0,36.0,35.0,142.27100000000004
66CToQ6rBhtuA4cW0uIw2W,Ζωή τρελή,948.0,1930,963.0,736.0,254200.0,591.0,0.0,0.0102,5.0,821.0,-9298.0,1.0,0.0,45.0,98874.0
4MnlRYiAXy7hfEJZOYemVc,"Say You Love Me - Live 1980, Wichita, KS",0.51,1980,153.0,505.0,256400.0,688.0,0.0,4.55e-06,9.0,953.0,-13671.0,1.0,25.0,37.0,131871.0
6xxR2WCzYgE9ri0PXX5pV3,Combination of the Two,362.0,1968,0.0134,0.37,347360.0,918.0,0.0,0.0434,9.0,607.0,-10685.0,1.0,41.0,187.0,152.79
3UsbGR71AjcBYOWoUlfTdm,Statesboro Blues,659.0,1971,145.0,475.0,284480.0,0.6759999999999999,0.0,0.00744,2.0,823.0,-9404.0,1.0,39.0,0.0577,127196.0
7lHxAH2rr20F5KO9yz2aNt,The Long and Winding Road,0.5720000000000001,1972,537.0,0.3720000000000001,218667.0,413.0,0.0,7.159999999999999e-05,10.0,675.0,-11585.0,1.0,29.0,0.0587,82766.0
3d0WLAK0EmYkAAoQndLaHR,Gloria - Live,605.0,1983,0.00371,0.26,287000.0,948.0,0.0,0.0015,3.0,991.0,-6149.0,0.0,38.0,0.0969,146768.0
2eOjdOOIajxsonr2arkfie,"Medley: The Loner, Cinnamon Girl, Down by the River - Live",412.0,1971,495.0,0.4,580667.0,407.0,0.0,0.00026,8.0,941.0,-12981.0,1.0,41.0,0.0554,170384.0
6k5IO1XwivnRu9d3ZF7Bgq,"Stormy Monday - Live At Fillmore East, March 13, 1971",418.0,1971,468.0,353.0,529907.0,331.0,0.0,0.0352,0.0,968.0,-13403.0,1.0,41.0,0.0345,174.16299999999995
02OLxGHArzpAzeWaAngBtE,Happy Days,816.0,1961,637.0,446.0,125533.0,0.68,0.0,0.0,10.0,767.0,-5.013999999999999,1.0,17.0,0.0458,130596.0
2ZywW3VyVx6rrlrX75n3JB,"""40"" - Live",279.0,1983,0.0998,272.0,226200.0,684.0,0.0,0.0145,8.0,946.0,-9728.0,1.0,39.0,0.0505,143079.0
1fUhaWwlGDXsFnaiyvn1zn,All I Need Is You,0.6509999999999999,1959,643.0,515.0,145840.0,0.57,0.0,0.0,8.0,675.0,-4685.0,0.0,17.0,0.0366,138075.0
3XTSSKo4x9g2Q3K3UyUOui,Snow,413.0,1954,762.0,468.0,163240.0,256.0,0.0,2e-05,7.0,465.0,-13981.0,1.0,47.0,0.0341,126649.0
22cJ9G7QOSajS8cYee8pMe,Who's Crying Now - Live Version,504.0,1981,0.00313,344.0,341160.0,768.0,0.0,0.000928,9.0,657.0,-8787.0,0.0,35.0,0.0404,124651.0
6sWPEESxYfezqOL9KY5dUg,"Lester Leaps In - Live At Carnegie Hall, New York / 1949",669.0,1949,0.7040000000000001,494.0,736333.0,617.0,0.0,0.0997,10.0,901.0,-12812.0,1.0,13.0,0.0946,131452.0
0P6Kd564n1PeRbTOf4QEdh,Serenade After Plato's Symposium: III. Erixymachos,618.0,1947,0.8540000000000001,443.0,85373.0,493.0,0.0,246.0,7.0,767.0,-16.590999999999998,1.0,0.0,0.0472,137092.0
5O2T8TP5oSIPOrG0WE79MA,Religious Wars,0.22,1984,0.00634,315.0,145533.0,926.0,0.0,4.44e-06,11.0,657.0,-10663.0,0.0,35.0,0.0723,98.18
1p633XMTnZWNbczuwTfuqv,Head Over Heels / Broken,625.0,1985,184.0,296.0,302129.0,679.0,0.0,0.000448,7.0,787.0,-10648.0,1.0,39.0,0.0375,95027.0
59Vq8Wv6nCB323KpNDQxpN,Learnin' the Blues,524.0,1955,982.0,555.0,235427.0,187.0,0.0,4.7e-05,5.0,964.0,-12776.0,1.0,4.0,0.0427,90874.0
05BcisbhFsmVpTZ0kGD7gK,Loving Cup,632.0,1972,636.0,471.0,264267.0,843.0,0.0,0.0402,7.0,773.0,-5.702000000000001,1.0,43.0,41.0,156695.0
6L5IkKBKLPcGqQdAetbxeg,New Rhumba - Live,589.0,1962,288.0,524.0,246640.0,419.0,0.0,0.7859999999999999,5.0,631.0,-12336.0,0.0,15.0,67.0,107.18
3Eaj6hXJ8EA0kDD5vELuZ1,Where Is Love?,384.0,1972,0.0955,418.0,276066.0,527.0,0.0,0.47,0.0,595.0,-9589.0,1.0,46.0,0.0416,130329.0
79oH2M0vWq9bRYpNTCrlHu,Needles In The Camel's Eye - 2004 Digital Remaster,202.0,1973,0.00109,297.0,191053.0,0.6409999999999999,0.0,0.0385,1.0,757.0,-9009.0,0.0,44.0,0.0545,132088.0
2j25bv2cpByJLaNZRKEBwR,Trouble Every Day,477.0,1966,506.0,311.0,350053.0,775.0,0.0,0.0,2.0,897.0,-12683.0,1.0,46.0,76.0,121352.0
06GMTy4L8Q7dwVRWLN5Efs,Ziggy Stardust - Live,479.0,1983,0.000664,359.0,199093.0,915.0,0.0,2.0,0.0,943.0,-7.117999999999999,1.0,32.0,126.0,85596.0
0QWTNCHEwPyYyHqglBop9r,Mi Cacharrito (Road Hog),915.0,1964,434.0,772.0,149733.0,334.0,0.0,0.0,11.0,688.0,-16.39,1.0,42.0,0.1,84.37700000000002
1XlPwEbjUmRMcRBldrYzNX,"A Hard Rain's A-Gonna Fall - Live at Montreal Forum, Montreal, Quebec - December 1975",0.73,1975,0.0422,333.0,316440.0,975.0,0.0,3.58e-05,9.0,973.0,-5816.0,1.0,30.0,116.0,133334.0
6tMNYGXJ1L6wjbSkAXWyHh,Ride My See-Saw,0.7879999999999999,1968,0.0805,334.0,219227.0,872.0,0.0,301.0,5.0,847.0,-10.4,1.0,47.0,0.0371,154816.0
3jkUf4AKPSXTWgYzw3uDBe,"Johnny B. Goode - Live at The Honolulu International Center, Hawaii January 14, 1973",852.0,1973,741.0,579.0,103293.0,845.0,0.0,0.00351,2.0,826.0,-9954.0,1.0,29.0,0.0507,91439.0
7AVWo6sgu8PPF61WQrZtYF,Spoonful - Live,477.0,1968,0.0919,302.0,1006827.0,624.0,0.0,215.0,9.0,892.0,-13513.0,0.0,33.0,0.0485,154606.0
0tKQDCOLeau4BEyvLoScR6,Hun To Thooloni Dali,0.7879999999999999,1952,961.0,0.31,235851.0,647.0,0.0,0.000832,8.0,883.0,-7477.0,1.0,0.0,93.0,92903.0
4ImvyYqn9tOPNETSnwZT5f,"Symphony No. 3 in C Minor, Op. 78 ""Organ"": II. Allegro moderato",488.0,1961,975.0,452.0,100400.0,0.14,0.0,0.8490000000000001,5.0,568.0,-23009.0,0.0,21.0,0.0352,84.16799999999998
50QrXb3L7FIQYR6Fp2iEHR,'O sole mio - Instrument and base Version,0.5379999999999999,1942,297.0,0.5329999999999999,275435.0,498.0,0.0,252.0,7.0,718.0,-10952.0,1.0,0.0,0.0288,112.48
0bUNarFVVEqAQnmTTxGAZl,Magnolia,0.93,1960,802.0,509.0,147093.0,421.0,0.0,3.31e-06,2.0,586.0,-8467.0,1.0,23.0,0.0304,126258.0
6SFrRFqxBqVvH8o5xrkPU3,How Am I To Know?,635.0,1956,491.0,547.0,278160.0,731.0,0.0,0.0123,2.0,477.0,-7.0829999999999975,0.0,19.0,0.0495,132.22899999999998
4UMDoIhLOSHqzSbCuxZZld,Harry James Trumpet Concerto,242.0,2014,0.6759999999999999,351.0,218053.0,233.0,0.0,0.8059999999999999,5.0,687.0,-16.64,0.0,1.0,0.0608,93742.0
4cKjTbvSCfDGbb6tCYTevN,Caballo Mojino,0.8740000000000001,1988,878.0,628.0,236890.0,423.0,0.0,6.99e-06,8.0,626.0,-9979.0,1.0,37.0,0.0463,96961.0
4olBrL9i3tmlTTgIya9zUo,24 Hours at a Time,0.32,1974,0.00251,319.0,811493.0,688.0,0.0,0.7120000000000001,9.0,804.0,-8124.0,1.0,20.0,0.0457,91391.0
0HtBowJHvaqBfL4NHvU6Dj,The Young Person's Guide to the Orchestra: Variation II: Oboes (Lento),0.0387,1955,0.0541,172.0,59827.0,0.0648,0.0,818.0,6.0,762.0,-29.08,1.0,8.0,0.0375,131512.0
4r5dhaRqgSbRwInnesLOBM,"The Girl Next Door - Live At The Spotlite Club, Washington, D.C./1958",309.0,1958,0.87,422.0,208907.0,123.0,0.0,878.0,7.0,645.0,-30287.0,0.0,14.0,0.0488,143175.0
01O0zoBzfXnnEZjLwEImGG,Goodbye Pork Pie Hat - Live at the Royal Festival Hall 1968 with Intro,163.0,1968,757.0,445.0,228667.0,153.0,0.0,0.8270000000000001,2.0,639.0,-23719.0,1.0,33.0,0.0374,99675.0
0bDrzfEdxAauD5Opumtk1v,The Lonesome One - Live,0.0705,1961,0.97,326.0,331773.0,0.0714,0.0,0.7609999999999999,1.0,665.0,-30125.0,1.0,10.0,0.0481,75749.0
4LmNNtdwFHLK6HJGC7KB3H,"Flight to Neverland (From ""Hook"")",425.0,1970,718.0,0.23,281000.0,349.0,0.0,913.0,0.0,536.0,-18.46,1.0,31.0,0.0389,129393.0
6PaSPjWbgzttf85Ao3vyVC,The Map Room: Dawn,0.0366,1981,879.0,178.0,229733.0,168.0,0.0,847.0,8.0,746.0,-14774.0,1.0,31.0,37.0,65.65
2PrlfIr8A9KsJlNTL3caLF,Stormy Sea,1e-05,1984,813.0,158.0,137207.0,528.0,0.0,976.0,8.0,669.0,-14046.0,1.0,31.0,0.0819999999999999,110874.0
6BZFeMHjTzzNLwJGirNDzJ,"Hallelujah - Live at Sin-é, New York, NY - July/August 1993",161.0,1993,883.0,361.0,555133.0,277.0,0.0,6.19e-06,10.0,628.0,-17.33,0.0,44.0,0.0536,103923.0
6qX1FbGukJCVitsb6dxSm3,"Valse oubliées, S. 215: No. 1 in F-Sharp Major - Live",0.0693,1930,989.0,343.0,197373.0,193.0,0.0,0.7929999999999999,3.0,969.0,-26707.0,0.0,9.0,0.0669,90.00200000000002
2xUVQylqgrbkwUnRQyutKG,Don't Look Now,459.0,1984,0.8420000000000001,462.0,107373.0,396.0,0.0,0.000369,10.0,491.0,-12447.0,0.0,27.0,42.0,95039.0
0Nu1xdFg6znZerCW63d34D,Portrait Of Jenny - Live At The Half Note / 1965,353.0,1969,972.0,332.0,168493.0,156.0,0.0,913.0,3.0,652.0,-20124.0,1.0,27.0,0.0366,137727.0
4O8xlS4FgYLcBkxlZIuSIT,In A Sentimental Mood - Live,221.0,1963,789.0,385.0,263827.0,184.0,0.0,0.7390000000000001,2.0,669.0,-21594.0,0.0,22.0,0.0346,92.58
7rDYN6KQ0hd8kXlX2uiBYt,Hosanna,777.0,1956,713.0,626.0,159440.0,408.0,0.0,0.0,10.0,652.0,-10798.0,1.0,26.0,163.0,168516.0
3ETaHTY7ACGLqjhYskQ2Hj,"My Foolish Heart - Live At Town Hall, New York City, 1966",0.0722,1966,989.0,388.0,291040.0,0.0374,0.0,0.8590000000000001,6.0,649.0,-25743.0,0.0,32.0,71.0,176675.0
2L3GF0i18cWyg6r0bpjLrs,Ole Miss Blues,0.68,1954,0.7140000000000001,512.0,207013.0,657.0,0.0,449.0,8.0,588.0,-9667.0,1.0,2.0,0.0845,95872.0
7a1GJ9rwneQhq9Srhq6mHD,Wanna Be With You,609.0,1981,645.0,0.6779999999999999,280507.0,477.0,0.0,0.00625,11.0,635.0,-11367.0,0.0,32.0,0.0897,81561.0
4MlFMLlxLgUmGHu9VAdXLz,Breakdown - Live At The Wiltern/1985,521.0,1985,0.2,442.0,462685.0,0.58,0.0,0.000378,0.0,981.0,-15563.0,1.0,30.0,0.0591,112112.0
5DXw828Zos7u9UyvONkStk,"Fantasia & Fugue in G Minor, BWV 542 ""Great"": Fantasia",0.0443,1961,0.8,121.0,338933.0,257.0,0.0,846.0,0.0,764.0,-12743.0,0.0,14.0,0.0336,67689.0
4wIOytFQ3b73mzwcgkN9B7,"100,000 Years - Live/1975",126.0,1975,0.00212,276.0,720200.0,0.99,0.0,0.48,5.0,752.0,-7465.0,0.0,29.0,159.0,165351.0
7n75jnn9JwB14vINFTM8jS,Searching - Live At The Fox Theater/1976,561.0,1976,124.0,511.0,240867.0,782.0,0.0,0.000379,9.0,965.0,-8.177999999999999,1.0,28.0,0.0471,112324.0
0PUiZ5j1YGPXuYxg1UjWOo,Thrashard,0.51,1989,0.000203,379.0,219867.0,823.0,0.0,0.00631,2.0,871.0,-10902.0,0.0,44.0,74.0,152.15200000000004
111AsXX2rAxjvweYGaGnS3,"The Whole World Round - Recorded at the Mecca, Los Angeles",877.0,1964,411.0,0.59,207373.0,452.0,0.0,1.26e-06,1.0,804.0,-14345.0,0.0,19.0,0.0484,106.4
42OcNrgjX5EDYmK72Mxeq3,Lord Have Mercy On My Soul,0.6809999999999999,1971,38.0,306.0,377200.0,687.0,0.0,0.00123,9.0,487.0,-12.199000000000002,1.0,25.0,0.0463,145565.0
7o0BKYom7OGIVUFJPUkRU8,"Shake - Live, 1967; 2008 Remaster",0.4970000000000001,1965,0.0995,494.0,153720.0,885.0,0.0,0.0,5.0,438.0,-7.14,1.0,21.0,0.0661,102908.0
5DrDPue9yHs3x4cY0OakaH,S.O.S. - Live / Take 3,0.62,1962,0.6559999999999999,519.0,435533.0,212.0,0.0,0.0113,0.0,674.0,-18004.0,0.0,14.0,0.0537,162089.0
45ZTEgTp1g0gSBUejv01qu,Seeing Is Believing,807.0,1972,0.74,411.0,172293.0,0.7190000000000001,0.0,0.0466,9.0,759.0,-11205.0,1.0,27.0,0.0438,92108.0
3tR4oBqQkftHXm5NmWax8l,I Haven't Got Time To Cry,515.0,1966,675.0,401.0,163000.0,0.6629999999999999,0.0,0.000336,7.0,691.0,-9111.0,1.0,29.0,36.0,99079.0
0emdE6LLmAB0FF0XfCO9IP,"Oba, Oba",0.9,1966,769.0,501.0,119520.0,514.0,0.0,0.00163,4.0,593.0,-12456.0,1.0,28.0,0.0364,78.40899999999998
6ghUhgMQz86QkgmhbJ4LOO,"1776: Sit Down, John",0.66,1969,872.0,604.0,117240.0,404.0,0.0,0.0,8.0,629.0,-10841.0,1.0,25.0,171.0,98459.0
54jiQSOuvJHAr88hezxJkt,The Bat,0.69,1964,652.0,462.0,134187.0,763.0,0.0,595.0,0.0,748.0,-7.0420000000000025,1.0,18.0,0.0371,115066.0
1tbYyV4OLzESYAnQVrfafv,For Whom The Bell Tolls (Live in Mexico City),0.0916,1993,4.760000000000001e-05,265.0,348333.0,959.0,0.0,0.14,4.0,977.0,-7885.0,0.0,31.0,125.0,128292.0
1UWRqfZoYYONXB1Azj9OKv,Spray Paint,278.0,1981,243.0,269.0,33507.0,846.0,0.0,0.0,2.0,906.0,-13.390999999999998,0.0,39.0,0.0386,85115.0
0efpklu9vwloDqyhWMD8rj,Panama - Live,244.0,1993,0.000149,0.35,399040.0,0.82,0.0,0.0146,9.0,992.0,-8193.0,1.0,36.0,45.0,147543.0
6dhnmkbc9Z7pGsUyUgZKGX,Tan Sólo Tú (feat. Alejandra Guzmán) - Franco De Vita en Primera Fila,206.0,2011,446.0,411.0,237720.0,514.0,0.0,0.0,7.0,984.0,-6176.0,1.0,66.0,37.0,148357.0
0ZwmxI7tjVJ4kvqBsbPcKT,"Witchy Woman - Live at The Forum, Los Angeles, CA, 10/20-22/1976",0.6779999999999999,1976,0.00394,0.57,260027.0,0.7290000000000001,0.0,0.0238,7.0,933.0,-9859.0,0.0,30.0,0.0342,102313.0
